wMVRVRTlQUT09&locationName=_____________________)
44120MH,NY,COM,5600378932,07/30/2020,04:17P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkd0NlRXYzlQUT09&locationName=_____________________)
JNV3516,NY,PAS,5600378944,07/30/2020,04:21P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkdzd1RrRTlQUT09&locationName=_____________________)
1224,NY,VAS,8787889961,02/16/2020,06:49A,SIDEWALK,,115.00,0.00,0.00,0.00,115.00,0.00,079,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelJQVkdzeVRWRTlQUT09&locationName=_____________________)
ETG3770,NY,999,5600378956,07/30/2020,04:29P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkdzeFRtYzlQUT09&locationName=_____________________)
JKU1600,NY,PAS,8751518740,12/13/2019,09:14A,INSP. STICKER-EXPIRED/MISSING,,65.00,30.00,0.00,0.00,95.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQUkdNd1RVRTlQUT09&locationName=_____________________)
JKU1600,NY,PAS,8751518752,12/13/2019,09:16A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQUkdNeFRXYzlQUT09&locationName=_____________________)
37749MH,NY,COM,8771966766,10/15/2019,09:12A,NO STANDING-DAY/TIME LIMITS,,115.00,30.00,0.00,0.00,145.00,0.00,108,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpPYW1NeVRtYzlQUT09&locationName=_____________________)
HVK9608,NY,PAS,8751519306,12/17/2019,01:14P,FIRE HYDRANT,,115.00,0.00,0.00,115.00,0.00,0.00,090,K,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQVkUxM1RtYzlQUT09&locationName=_____________________)
GWE4176,NY,PAS,8771966791,10/15/2019,09:26A,FAIL TO DSPLY MUNI METER RECPT,01/30/2020,35.00,60.00,0.37,0.02,95.35,0.00,108,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpPYW1NMVRWRTlQUT09&locationName=_____________________)
478LF6,MA,PAS,7397919947,05/09/2013,02:29P,EXPIRED MUNI METER,08/29/2013,35.00,60.00,59.42,0.00,0.00,154.42,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2hQVkdzd1RuYzlQUT09&locationName=_____________________)
GED1597,NY,PAS,7397920111,05/10/2013,02:08P,FAIL TO DSPLY MUNI METER RECPT,08/29/2013,35.00,60.00,59.27,0.00,0.00,154.27,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2xOUkVWNFRWRTlQUT09&locationName=_____________________)
FSX1913,NY,PAS,7397920354,05/11/2013,02:23P,INSP. STICKER-EXPIRED/MISSING,10/10/2013,65.00,60.00,80.13,0.00,0.00,205.13,046,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2xOUkUweFRrRTlQUT09&locationName=_____________________)
35637JS,NY,COM,7397920410,05/11/2013,03:24P,FAIL TO DSPLY MUNI METER RECPT,,35.00,10.00,0.00,0.00,0.00,45.00,052,BX,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2xOUkZGNFRVRTlQUT09&locationName=_____________________)
19939TY,NY,OMT,8575613066,08/24/2017,02:30P,FIRE HYDRANT,12/14/2017,115.00,60.00,43.89,0.00,0.00,218.89,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOZWtFeVRtYzlQUT09&locationName=_____________________)
HSF1634,NY,PAS,8575613145,08/24/2017,04:47P,INSP. STICKER-EXPIRED/MISSING,02/01/2018,65.00,60.00,30.63,0.00,0.00,155.63,052,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOZWtVd1RsRTlQUT09&locationName=_____________________)
T649515C,NY,OMT,8575613856,08/30/2017,01:12P,NO PARKING-DAY/TIME LIMITS,12/14/2017,60.00,60.00,30.70,0.00,0.00,150.70,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOZW1jeFRtYzlQUT09&locationName=_____________________)
R29GAR,NJ,PAS,8575614230,08/31/2017,05:12P,EXPIRED MUNI METER,12/21/2017,35.00,60.00,23.27,0.00,0.00,118.27,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkVsNlRVRTlQUT09&locationName=_____________________)
T734686C,NY,OMT,8575614484,09/01/2017,11:41A,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.90,0.00,0.00,156.90,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkZFMFRrRTlQUT09&locationName=_____________________)
HDM2855,NY,PAS,8575614526,09/01/2017,12:02P,EXPIRED MUNI METER,12/21/2017,35.00,60.00,23.25,0.00,0.00,118.25,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkZWNVRtYzlQUT09&locationName=_____________________)
T515365C,NY,OMT,8575614708,09/01/2017,03:02P,INSP. STICKER-EXPIRED/MISSING,01/11/2018,65.00,60.00,31.27,0.00,0.00,156.27,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdOM1QwRTlQUT09&locationName=_____________________)
HRM2095,NY,PAS,8575614721,09/01/2017,04:03P,FAIL TO DSPLY MUNI METER RECPT,12/21/2017,35.00,60.00,23.26,0.00,0.00,118.26,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdONVRWRTlQUT09&locationName=_____________________)
HKE7791,NY,PAS,8575614782,09/01/2017,04:50P,FAIL TO DSPLY MUNI METER RECPT,12/21/2017,35.00,60.00,23.27,0.00,0.00,118.27,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdNMFRXYzlQUT09&locationName=_____________________)
HPJ3105,NY,PAS,8575614824,09/01/2017,05:08P,EXPIRED MUNI METER,12/21/2017,35.00,60.00,23.26,0.00,0.00,118.26,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdkNVRrRTlQUT09&locationName=_____________________)
GXM4234,NY,PAS,8575614848,09/01/2017,05:14P,INSP. STICKER-EXPIRED/MISSING,02/08/2018,65.00,60.00,30.36,0.00,0.00,155.36,046,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdjd1QwRTlQUT09&locationName=_____________________)
JDR4625,NY,PAS,8787890483,02/18/2020,01:41P,DOUBLE PARKING,,115.00,10.00,0.00,0.00,125.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelZOUkZFMFRYYzlQUT09&locationName=_____________________)
PJZ1330,OH,PAS,8771966936,10/16/2019,06:56A,SAFETY ZONE,01/30/2020,115.00,60.00,0.31,0.22,175.09,0.00,108,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpPYW10NlRtYzlQUT09&locationName=_____________________)
JEA5303,NY,PAS,8751520060,12/20/2019,09:35A,INSP. STICKER-EXPIRED/MISSING,,65.00,10.00,0.00,0.00,75.00,0.00,077,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGxOUkVFeVRVRTlQUT09&locationName=_____________________)
HSC1844,NY,PAS,8708443180,01/27/2020,04:31P,NO STANDING-TAXI STAND,,115.00,0.00,0.00,0.00,115.00,0.00,018,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJOZWtVMFRVRTlQUT09&locationName=_____________________)
GGC5454,NY,PAS,5600379225,07/31/2020,07:11A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkVsNVRsRTlQUT09&locationName=_____________________)
HZA5773,NY,PAS,8751519677,12/18/2019,03:19P,FIRE HYDRANT,,115.00,30.00,0.00,0.00,145.00,0.00,090,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQVkZrelRuYzlQUT09&locationName=_____________________)
JMS4875,NY,PAS,8777968906,12/02/2019,11:28A,FRONT OR BACK PLATE MISSING,,65.00,10.00,0.00,0.00,75.00,0.00,106,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wNTZhekpQUkd0M1RtYzlQUT09&locationName=_____________________)
JFZ9043,NY,PAS,8772655770,09/12/2019,07:44A,INSP. STICKER-EXPIRED/MISSING,01/02/2020,65.00,60.00,3.34,0.13,128.21,0.00,102,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXVEZPVkdNelRVRTlQUT09&locationName=_____________________)
HVN3135,NY,PAS,8787890756,02/19/2020,01:52P,NO STANDING-EXC. AUTH. VEHICLE,,95.00,10.00,0.00,0.00,105.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelZOUkdNeFRtYzlQUT09&locationName=_____________________)
JDX6522,NY,PAS,8787890616,02/18/2020,04:35P,NO STANDING-DAY/TIME LIMITS,,115.00,10.00,0.00,0.00,125.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelZOUkZsNFRtYzlQUT09&locationName=_____________________)
JAB1189,NY,PAS,8751519690,12/18/2019,03:45P,NO STANDING-DAY/TIME LIMITS,,115.00,0.00,0.00,0.00,115.00,0.00,090,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQVkZrMVRVRTlQUT09&locationName=_____________________)
2380552,IN,PAS,8771969056,10/22/2019,09:01A,BIKE LANE,,115.00,0.00,0.00,0.00,115.00,0.00,108,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpQVkVFeFRtYzlQUT09&locationName=_____________________)
JJB3461,NY,PAS,8751520394,12/20/2019,02:59P,NO STANDING-BUS STOP,,115.00,10.00,0.00,0.00,125.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGxOUkUwMVRrRTlQUT09&locationName=_____________________)
57666JX,NY,COM,5600379699,07/31/2020,09:19A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkZrMVQxRTlQUT09&locationName=_____________________)
22831LV,NY,OML,5600379778,07/31/2020,09:27A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkdNelQwRTlQUT09&locationName=_____________________)
JCB3306,NY,PAS,5600379584,07/31/2020,09:09A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkZVMFRrRTlQUT09&locationName=_____________________)
JGM7970,NY,PAS,8772657728,09/20/2019,08:28A,INSP. STICKER-EXPIRED/MISSING,01/09/2020,65.00,60.00,3.68,0.27,128.41,0.00,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXVEZPZW1ONVQwRTlQUT09&locationName=_____________________)
JHT5907,NY,PAS,5600379602,07/31/2020,09:12A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkZsM1RXYzlQUT09&locationName=_____________________)
72107MD,NY,COM,8708443488,01/29/2020,01:31P,NO STANDING-BUS STOP,,115.00,0.00,0.00,0.00,115.00,0.00,014,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJOZWxFMFQwRTlQUT09&locationName=_____________________)
KZC1290,PA,PAS,8708443750,01/30/2020,04:54P,NO STANDING-EXC. TRUCK LOADING,,95.00,10.00,0.00,0.00,105.00,0.00,014,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJOZW1NeFRVRTlQUT09&locationName=_____________________)
LUNABAHN,NY,SRF,8751520485,12/23/2019,01:48P,REG. STICKER-EXPIRED/MISSING,,65.00,10.00,0.00,0.00,75.00,0.00,088,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGxOUkZFMFRsRTlQUT09&locationName=_____________________)
NYP6326,NY,SRN,8771969159,10/23/2019,06:22A,FIRE HYDRANT,,115.00,60.00,0.00,0.00,175.00,0.00,115,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpQVkVVeFQxRTlQUT09&locationName=_____________________)
69894PC,NY,PAS,5600380161,07/31/2020,01:38P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVFJOUkVVeVRWRTlQUT09&locationName=_____________________)
HFP5894,NY,PAS,5600380033,07/31/2020,12:34P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVFJOUkVGNlRYYzlQUT09&locationName=_____________________)
JLF2776,NY,PAS,8772659646,10/03/2019,09:06A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,102,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXVEZQVkZrd1RtYzlQUT09&locationName=_____________________)
JGH6363,NY,PAS,8684291529,10/10/2019,04:19P,EXPIRED MUNI METER,01/30/2020,35.00,60.00,1.61,0.12,96.49,0.00,112,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk5FNUVTVFZOVkZWNVQxRTlQUT09&locationName=_____________________)
Z96JTJ,NJ,PAS,8787891591,02/21/2020,12:08P,NO PARKING-STREET CLEANING,,65.00,0.00,0.00,0.00,65.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelZOVkZVMVRWRTlQUT09&locationName=_____________________)
47857MK,NY,COM,8771973515,11/07/2019,08:17A,COMML PLATES-UNALTERED VEHICLE,,115.00,0.00,0.00,0.00,115.00,0.00,108,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhek5OZWxWNFRsRTlQUT09&locationName=_____________________)
HFY7670,NY,PAS,8751522500,01/04/2020,11:49A,REG. STICKER-EXPIRED/MISSING,,65.00,0.00,0.00,0.00,65.00,0.00,079,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGxOYWxWM1RVRTlQUT09&locationName=_____________________)
JKE5419,NY,OMS,8787891761,02/21/2020,12:38P,NO PARKING-STREET CLEANING,,65.00,0.00,0.00,0.00,65.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelZOVkdNeVRWRTlQUT09&locationName=_____________________)
GCW6817,NY,PAS,7397930517,07/15/2013,04:38P,EXPIRED MUNI METER,10/31/2013,35.00,60.00,57.82,0.00,0.00,152.82,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM3BOUkZWNFRuYzlQUT09&locationName=_____________________)
BAX7365,NC,PAS,7397930852,07/17/2013,01:47P,FAIL TO DSPLY MUNI METER RECPT,11/07/2013,35.00,60.00,57.65,0.00,0.00,152.65,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM3BOUkdjeFRXYzlQUT09&locationName=_____________________)
HJV2775,NY,PAS,8575614988,09/02/2017,11:53A,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.95,0.00,0.00,156.95,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdzMFQwRTlQUT09&locationName=_____________________)
GLL2871,NY,PAS,8575614990,09/02/2017,11:57A,EXPIRED MUNI METER,12/21/2017,35.00,60.00,23.25,0.00,0.00,118.25,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPUkdzMVRVRTlQUT09&locationName=_____________________)
GYA5517,NY,PAS,8575615099,09/02/2017,01:47P,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.95,0.00,0.00,156.95,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVFMVQxRTlQUT09&locationName=_____________________)
AH85307,CT,PAS,8575615117,09/02/2017,02:23P,FAIL TO DSPLY MUNI METER RECPT,01/04/2018,35.00,60.00,22.93,0.00,0.00,117.93,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVWNFRuYzlQUT09&locationName=_____________________)
HAB2206,NY,PAS,8575615221,09/03/2017,11:24A,REG. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.93,0.00,0.00,156.93,049,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVsNVRWRTlQUT09&locationName=_____________________)
HAB2206,NY,PAS,8575615233,09/03/2017,11:26A,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.93,0.00,0.00,156.93,049,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVsNlRYYzlQUT09&locationName=_____________________)
HEF4287,NY,PAS,8575615257,09/03/2017,11:41A,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.95,0.00,0.00,156.95,049,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVreFRuYzlQUT09&locationName=_____________________)
T708406C,NY,OMT,8575615270,09/03/2017,11:52A,REG. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.89,0.00,0.00,156.89,049,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkVrelRVRTlQUT09&locationName=_____________________)
HER2351,NY,PAS,8575615300,09/03/2017,01:20P,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.96,0.00,0.00,156.96,049,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkUxM1RVRTlQUT09&locationName=_____________________)
KJW6898,PA,PAS,8575615397,09/05/2017,11:37A,NO PARKING-STREET CLEANING,02/08/2018,45.00,60.00,17.66,0.00,37.35,85.31,052,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkUwMVRuYzlQUT09&locationName=_____________________)
HCA1499,NY,PAS,8575615476,09/05/2017,01:27P,FAIL TO DSPLY MUNI METER RECPT,12/21/2017,35.00,60.00,23.25,0.00,0.00,118.25,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkZFelRtYzlQUT09&locationName=_____________________)
627886,NY,PAS,8575615622,09/05/2017,05:29P,EXPIRED MUNI METER,12/21/2017,35.00,60.00,23.32,0.00,0.00,118.32,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkZsNVRXYzlQUT09&locationName=_____________________)
T709538C,NY,OMT,8575615725,09/06/2017,01:21P,FAIL TO DSPLY MUNI METER RECPT,01/25/2018,35.00,60.00,22.47,0.00,0.00,117.47,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkdONVRsRTlQUT09&locationName=_____________________)
T724544C,NY,OMT,8575615762,09/06/2017,01:52P,INSP. STICKER-EXPIRED/MISSING,12/21/2017,65.00,60.00,31.94,0.00,0.00,156.94,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhPVkdNeVRXYzlQUT09&locationName=_____________________)
HZT6955,NY,PAS,8804417250,03/08/2020,08:23A,INSP STICKER-MUTILATED/C'FEIT,,65.00,0.00,0.00,0.00,65.00,0.00,048,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwNUVVWGhPZWtreFRVRTlQUT09&locationName=_____________________)
JEB8685,NY,PAS,8772662128,10/15/2019,11:47A,NO STANDING-EXC. TRUCK LOADING,03/05/2020,95.00,60.00,2.24,0.27,156.97,0.00,106,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXVEpOYWtWNVQwRTlQUT09&locationName=_____________________)
HZZ9390,NY,PAS,8772662372,10/18/2019,09:06A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,107,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXVEpOYWswelRXYzlQUT09&locationName=_____________________)
GVA7629,NY,PAS,8751523061,01/09/2020,10:31A,DOUBLE PARKING,,115.00,10.00,0.00,0.00,125.00,0.00,088,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGxOZWtFeVRWRTlQUT09&locationName=_____________________)
JJA6225,NY,OMS,8708444857,02/08/2020,08:41A,NO PARKING-STREET CLEANING,,65.00,0.00,0.00,0.00,65.00,0.00,010,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJPUkdjeFRuYzlQUT09&locationName=_____________________)
JGB3267,NY,OMS,5600380641,07/31/2020,03:19P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVFJOUkZrd1RWRTlQUT09&locationName=_____________________)
GPX1807,NY,PAS,5600380653,07/31/2020,03:19P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING ADJOURNMENT,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVFJOUkZreFRYYzlQUT09&locationName=_____________________)
HXB7788,NY,PAS,8684331448,03/31/2020,07:12A,NO STANDING-COMM METER ZONE,,115.00,0.00,0.00,0.00,115.00,0.00,017,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk5FNUVUWHBOVkZFd1QwRTlQUT09&locationName=_____________________)
K76MBJ,NJ,PAS,8708444900,02/08/2020,09:02A,NO PARKING-DAY/TIME LIMITS,,65.00,0.00,0.00,0.00,65.00,0.00,010,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJPUkd0M1RVRTlQUT09&locationName=_____________________)
HRH4655,NY,PAS,8771975330,11/13/2019,09:38A,FAIL TO DSPLY MUNI METER RECPT,,35.00,30.00,0.00,0.00,65.00,0.00,108,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhek5PVkUxNlRVRTlQUT09&locationName=_____________________)
